;spectrum of Earth
;24-hour average, as viewed by EPOXI spacecraft on 03/19/2008
;sub-observer latitude [deg]:      0.15
;sub-solar latitude [deg]:        -0.50
;phase angle [deg]:                57.7
;if you use this spectrum, please cite:
;Robinson, et. al. 2011, Astrobiology, 11, 393
;see: http://adsabs.harvard.edu/abs/2011AsBio..11..393R
wavelength       radiance
  [um]         [W/m**2/um/sr]
39.84064       3.01065E-01
39.68254       2.98300E-01
39.52569       2.92182E-01
39.37008       2.91281E-01
39.21569       3.00587E-01
39.06250       3.14908E-01
38.91051       3.29312E-01
38.75969       3.41277E-01
38.61004       3.49480E-01
38.46154       3.56425E-01
38.31417       3.63781E-01
38.16794       3.66710E-01
38.02281       3.66179E-01
37.87879       3.67995E-01
37.73585       3.63177E-01
37.59399       3.56259E-01
37.45318       3.67076E-01
37.31343       3.86839E-01
37.17472       3.99776E-01
37.03704       4.06165E-01
36.90037       4.08061E-01
36.76471       4.07952E-01
36.63004       4.09351E-01
36.49635       4.09184E-01
36.36364       3.99014E-01
36.23188       3.87295E-01
36.10108       3.82901E-01
35.97122       3.80784E-01
35.84229       3.85842E-01
35.71429       3.95289E-01
35.58719       3.96276E-01
35.46099       3.97504E-01
35.33569       4.17176E-01
35.21127       4.45476E-01
35.08772       4.62843E-01
34.96503       4.70557E-01
34.84320       4.73815E-01
34.72222       4.63437E-01
34.60208       4.44211E-01
34.48276       4.45853E-01
34.36426       4.74040E-01
34.24657       5.04301E-01
34.12969       5.21527E-01
34.01361       5.28680E-01
33.89830       5.30686E-01
33.78378       5.34174E-01
33.67003       5.35219E-01
33.55705       5.28450E-01
33.44482       5.26730E-01
33.33333       5.27995E-01
33.22259       5.13257E-01
33.11258       4.89052E-01
33.00330       4.87276E-01
32.89474       5.15668E-01
32.78688       5.49453E-01
32.67974       5.74406E-01
32.57329       5.93139E-01
32.46753       6.01380E-01
32.36246       6.01649E-01
32.25806       6.10355E-01
32.15434       6.23976E-01
32.05128       6.31042E-01
31.94888       6.28696E-01
31.84713       6.04313E-01
31.74603       5.89278E-01
31.64557       6.21651E-01
31.54574       6.61179E-01
31.44654       6.78606E-01
31.34796       6.83079E-01
31.25000       6.77601E-01
31.15265       6.68618E-01
31.05590       6.49640E-01
30.95975       6.13830E-01
30.86420       6.05047E-01
30.76923       6.41346E-01
30.67485       6.59367E-01
30.58104       6.35552E-01
30.48780       6.32085E-01
30.39514       6.79238E-01
30.30303       7.27201E-01
30.21148       7.49560E-01
30.12048       7.57221E-01
30.03003       7.44069E-01
29.94012       6.99930E-01
29.85075       6.70499E-01
29.76191       7.09073E-01
29.67359       7.70652E-01
29.58580       8.02205E-01
29.49853       7.94585E-01
29.41176       7.61480E-01
29.32551       7.59395E-01
29.23977       7.84237E-01
29.15452       7.98029E-01
29.06977       8.24254E-01
28.98551       8.42360E-01
28.90173       8.43122E-01
28.81844       8.55126E-01
28.73563       8.46520E-01
28.65330       8.06759E-01
28.57143       7.84007E-01
28.49003       7.82537E-01
28.40909       7.88777E-01
28.32861       7.99485E-01
28.24859       7.95621E-01
28.16901       8.19017E-01
28.08989       8.42826E-01
28.01120       8.21905E-01
27.93296       8.35450E-01
27.85515       9.03092E-01
27.77778       9.66118E-01
27.70083       9.95240E-01
27.62431       1.00136E+00
27.54821       1.01303E+00
27.47253       1.03806E+00
27.39726       1.05766E+00
27.32240       1.06385E+00
27.24796       1.05911E+00
27.17391       1.03473E+00
27.10027       9.73231E-01
27.02703       9.39576E-01
26.95418       9.96540E-01
26.88172       1.05303E+00
26.80965       1.03436E+00
26.73797       9.75206E-01
26.66667       9.38124E-01
26.59575       9.65641E-01
26.52520       1.04001E+00
26.45503       1.09962E+00
26.38522       1.13715E+00
26.31579       1.16867E+00
26.24672       1.18080E+00
26.17801       1.17353E+00
26.10966       1.12719E+00
26.04167       1.03918E+00
25.97403       9.98091E-01
25.90674       1.07046E+00
25.83979       1.18161E+00
25.77320       1.24827E+00
25.70694       1.27487E+00
25.64103       1.28775E+00
25.57545       1.29281E+00
25.51020       1.28111E+00
25.44529       1.23232E+00
25.38071       1.17616E+00
25.31646       1.15464E+00
25.25253       1.10936E+00
25.18892       1.06544E+00
25.12563       1.08951E+00
25.06266       1.12945E+00
25.00000       1.18226E+00
24.93766       1.27847E+00
24.87562       1.37101E+00
24.81390       1.41700E+00
24.75248       1.42506E+00
24.69136       1.42000E+00
24.63054       1.43506E+00
24.57002       1.47043E+00
24.50980       1.49522E+00
24.44988       1.50760E+00
24.39024       1.51877E+00
24.33090       1.52532E+00
24.27184       1.52161E+00
24.21308       1.51378E+00
24.15459       1.49572E+00
24.09639       1.47069E+00
24.03846       1.44111E+00
23.98082       1.35295E+00
23.92344       1.22887E+00
23.86635       1.16919E+00
23.80952       1.22758E+00
23.75297       1.36983E+00
23.69668       1.44210E+00
23.64066       1.44911E+00
23.58491       1.49016E+00
23.52941       1.49233E+00
23.47418       1.49513E+00
23.41920       1.58268E+00
23.36449       1.66022E+00
23.31002       1.67045E+00
23.25581       1.60897E+00
23.20186       1.54652E+00
23.14815       1.61773E+00
23.09469       1.72370E+00
23.04148       1.72525E+00
22.98851       1.68204E+00
22.93578       1.67597E+00
22.88330       1.72438E+00
22.83105       1.78716E+00
22.77904       1.80953E+00
22.72727       1.76665E+00
22.67574       1.62768E+00
22.62443       1.52071E+00
22.57336       1.58525E+00
22.52252       1.71043E+00
22.47191       1.79164E+00
22.42152       1.78009E+00
22.37136       1.77125E+00
22.32143       1.86677E+00
22.27172       1.93024E+00
22.22222       1.91608E+00
22.17295       1.87946E+00
22.12389       1.79883E+00
22.07506       1.76562E+00
22.02643       1.84275E+00
21.97802       1.87244E+00
21.92982       1.75557E+00
21.88184       1.57488E+00
21.83406       1.55444E+00
21.78649       1.74593E+00
21.73913       1.89943E+00
21.69197       1.94024E+00
21.64502       1.99267E+00
21.59827       2.06237E+00
21.55172       2.10958E+00
